报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2021-06-30,2.60亿,81.30%,-1.78亿,-28.47%,271.02亿,14.18%,0.0580,10.29,7.55,1.46,-0.22,0.67%,10.26%,0.57%,0.56%,273.17,0.75,238.57,34.60,1.26,0.69,0.68,2.32,66.87%
2021-03-31,9191.73万,1670.42%,-2902.07万,-61.22%,100.54亿,-3.22%,0.0210,10.27,7.53,1.46,0.16,0.63%,8.61%,0.20%,0.20%,355.32,0.28,316.34,38.98,1.24,0.68,0.67,2.29,66.54%
2020-12-31,3.06亿,-84.93%,-9.64亿,-2179.56%,552.44亿,4.91%,0.0700,10.24,7.52,1.44,0.22,0.46%,10.71%,0.71%,0.67%,160.50,2.59,139.21,21.29,1.22,0.67,0.66,2.18,65.36%
2020-09-30,1.72亿,-85.90%,-1.74亿,-174.05%,382.73亿,-0.12%,0.0430,10.30,7.53,1.51,-1.09,-0.30%,8.61%,0.40%,0.35%,88.04,4.62,58.42,29.63,1.30,0.93,0.77,1.85,62.85%
2020-06-30,1.43亿,-90.03%,-1.38亿,-65.79%,237.35亿,-0.66%,0.0380,10.03,7.17,1.59,-1.75,-0.17%,8.34%,0.35%,0.32%,95.87,2.66,67.78,28.08,1.30,0.96,0.77,1.81,61.84%
2020-03-31,-585.31万,-100.40%,-1800.01万,76.95%,103.88亿,3.71%,-0.0020,9.99,7.23,1.56,-1.07,-1.26%,9.43%,0.01%,0.0054%,105.44,1.08,83.50,21.95,1.32,0.94,0.78,1.76,60.98%
2019-12-31,20.29亿,314.65%,-4228.30万,87.73%,526.57亿,36.82%,0.7100,11.19,4.80,4.90,0.24,2.23%,10.57%,2.66%,2.63%,141.91,3.06,117.66,24.25,1.69,0.95,0.95,1.51,52.50%
2019-09-30,12.19亿,293.64%,-6356.14万,79.33%,375.11亿,45.98%,0.4260,10.94,4.77,4.68,0.58,0.93%,8.18%,0.64%,0.64%,152.25,2.18,123.96,28.29,1.66,0.85,0.85,1.57,53.38%
2019-06-30,14.38亿,590.95%,-8339.62万,73.94%,233.71亿,27.95%,0.5020,10.90,4.77,4.64,0.92,0.69%,8.14%,0.30%,0.30%,165.38,1.34,134.00,31.38,1.65,0.96,0.96,1.69,55.25%
2019-03-31,14.50亿,1913.84%,-7810.83万,-344.77%,98.44亿,55.45%,0.5060,10.97,4.77,4.72,0.15,0.14%,7.82%,0.02%,0.02%,176.08,0.62,144.46,31.62,1.76,1.00,1.00,1.52,52.63%
2018-12-31,4.89亿,121.27%,-3.45亿,89.20%,169.10亿,1.31%,0.3500,10.95,4.77,4.71,1.63,3.59%,13.32%,3.37%,3.24%,223.52,1.86,193.68,29.84,1.71,1.01,1.01,1.63,54.45%
2018-09-30,3.10亿,206.58%,-3.07亿,56.87%,111.98亿,-8.73%,0.2250,10.83,4.77,4.59,0.45,3.57%,10.80%,2.16%,2.08%,262.23,1.20,225.13,37.09,1.82,0.92,0.92,1.69,55.22%
2018-06-30,2.08亿,1200.97%,-3.20亿,-60.89%,76.38亿,-10.53%,0.1510,10.74,4.77,4.51,0.78,3.26%,11.10%,1.45%,1.37%,251.99,0.82,220.75,31.24,1.90,1.02,1.02,1.89,57.89%
2018-03-31,7198.30万,200.10%,3191.12万,133.80%,29.64亿,-27.85%,0.0520,10.65,4.77,4.41,0.07,1.19%,10.25%,0.54%,0.49%,328.94,0.31,289.39,39.55,1.83,0.98,0.98,1.85,57.41%
2017-12-31,-23.00亿,11.68%,-31.92亿,-9.32%,166.91亿,-22.21%,-1.6700,9.13,3.30,4.36,5.86,-15.24%,17.66%,-15.94%,-18.28%,347.89,1.11,322.96,24.93,1.74,0.97,0.97,2.97,71.34%
2017-09-30,-2.91亿,33.41%,-7.13亿,-28.95%,122.70亿,-29.43%,-0.2110,10.64,3.36,5.82,0.02,-3.45%,13.86%,-1.98%,-2.00%,429.33,0.68,397.18,32.15,2.43,1.13,1.13,2.56,69.36%
2017-06-30,-1889.81万,-210.61%,-1.99亿,-142.59%,85.37亿,-27.63%,-0.0140,10.84,3.36,6.02,-0.46,-1.14%,13.49%,-0.13%,-0.13%,414.84,0.46,387.43,27.41,2.35,1.10,1.10,2.47,68.80%
2017-03-31,-7191.26万,-162.14%,-9442.55万,-363.54%,41.09亿,-29.80%,-0.0520,10.80,3.36,5.98,-0.28,-3.34%,10.56%,-0.48%,-0.48%,410.51,0.23,384.78,25.73,2.62,1.16,1.16,2.40,68.16%
2016-12-31,-26.04亿,-4310.72%,-29.20亿,-1455.18%,214.57亿,-22.72%,-1.8900,10.85,3.36,6.04,-2.87,-14.08%,17.74%,-16.03%,-17.43%,328.79,1.18,305.58,23.21,2.15,0.96,0.96,2.38,67.88%
2016-09-30,-4.36亿,-355.48%,-5.53亿,-812.26%,173.87亿,-20.52%,-0.3170,12.42,3.35,7.61,-2.56,-4.29%,9.65%,-2.52%,-2.55%,288.85,1.02,264.27,24.58,1.67,0.76,0.76,1.90,63.00%
2016-06-30,1708.55万,-90.05%,-8200.14万,-161.46%,117.97亿,-17.16%,0.0120,12.75,3.35,7.94,-1.97,-1.81%,10.70%,0.10%,0.10%,282.49,0.70,257.47,25.02,1.59,0.73,0.73,1.84,62.19%
2016-03-31,1.16亿,-7.04%,3582.91万,-70.48%,58.52亿,-13.19%,0.0840,12.84,3.35,8.03,-1.37,1.07%,10.01%,0.66%,0.65%,276.47,0.36,248.96,27.51,1.48,0.70,0.70,1.79,61.42%
2015-12-31,6184.95万,39.97%,-1.88亿,23.08%,277.64亿,-1.98%,0.0400,12.73,3.33,7.95,-2.96,-0.84%,8.49%,0.35%,0.35%,212.90,1.90,189.39,23.50,1.36,0.60,0.60,1.82,62.12%
2015-09-30,1.71亿,23.09%,7762.13万,-26.31%,218.76亿,5.48%,0.1240,12.82,3.34,8.05,-3.31,0.28%,6.28%,0.98%,0.97%,205.69,1.51,178.88,26.81,1.45,0.70,0.70,1.99,64.08%
2015-06-30,1.72亿,43.47%,1.33亿,30.90%,142.41亿,3.02%,0.1250,12.75,3.27,8.05,-2.86,0.30%,6.29%,0.98%,0.98%,203.79,1.04,173.69,30.09,1.42,0.60,0.60,1.95,63.52%
2015-03-31,1.24亿,349.87%,1.21亿,974.81%,67.42亿,13.32%,0.0900,12.72,3.27,8.03,-0.66,0.66%,6.49%,0.71%,0.71%,203.48,0.51,175.85,27.63,1.63,0.73,0.73,1.81,61.77%
2014-12-31,4418.91万,11.77%,-2.44亿,-39.42%,283.24亿,27.59%,0.0300,12.63,3.27,7.94,-0.65,-0.14%,9.81%,0.25%,0.25%,182.64,2.29,157.35,25.29,1.64,0.79,0.79,1.85,62.17%
2014-09-30,1.39亿,922.81%,1.05亿,197.11%,207.39亿,38.23%,0.1010,12.68,3.25,8.01,0.18,0.22%,7.66%,0.80%,0.79%,181.45,1.78,152.01,29.44,1.52,0.74,0.74,1.98,63.53%
2014-06-30,1.20亿,143.01%,1.02亿,681.91%,138.23亿,26.52%,0.0870,12.67,3.25,8.00,1.09,0.46%,8.49%,0.69%,0.69%,170.22,1.27,141.58,28.64,1.53,0.76,0.76,1.94,63.07%
2014-03-31,2767.13万,-59.51%,1129.43万,-80.31%,59.50亿,39.52%,0.0200,12.61,3.25,7.94,0.32,-0.10%,7.71%,0.16%,0.16%,204.23,0.52,173.64,30.59,1.57,0.80,0.80,1.92,62.78%
2013-12-31,3953.51万,142.45%,-1.75亿,-10.34%,221.98亿,-25.15%,0.0300,12.59,3.25,7.92,-1.88,-0.0098%,11.55%,0.22%,0.23%,143.90,2.97,121.33,22.57,1.55,0.82,0.82,1.80,61.18%
2013-09-30,1356.61万,-97.55%,-1.08亿,-119.33%,150.03亿,-34.64%,0.0100,12.55,3.23,7.92,-2.29,-0.62%,10.20%,0.09%,0.09%,101.54,3.37,80.09,21.45,1.50,1.02,1.02,1.45,56.58%
2013-06-30,4924.60万,-89.59%,1303.53万,-97.02%,109.25亿,-40.66%,0.0360,12.67,3.09,8.17,-1.15,0.64%,13.59%,0.32%,0.32%,96.84,2.35,76.48,20.37,1.78,1.38,1.38,1.09,50.62%
2013-03-31,6833.47万,-74.00%,5736.71万,-77.65%,42.64亿,-38.95%,0.0500,12.77,3.14,8.22,-0.54,1.64%,12.13%,0.40%,0.40%,116.92,0.93,97.20,19.71,1.84,1.33,1.33,1.31,53.87%
2012-12-31,-9312.71万,-104.13%,-1.59亿,-107.62%,296.58亿,-15.41%,-0.0700,12.71,3.14,8.17,-2.54,0.08%,13.00%,0.15%,0.15%,70.61,6.10,58.97,11.64,1.80,1.43,1.43,1.47,56.61%
2012-09-30,5.54亿,-69.87%,5.61亿,-68.27%,229.53亿,-9.73%,0.4020,13.09,3.14,8.59,-1.89,2.61%,12.86%,3.04%,3.03%,69.87,4.75,56.80,13.07,1.86,1.52,1.52,1.53,58.31%
2012-06-30,4.73亿,-63.09%,4.38亿,-63.91%,131.43亿,-9.02%,0.3430,13.03,3.14,8.54,-1.01,3.53%,14.80%,2.64%,2.65%,62.78,3.55,50.67,12.10,1.75,1.48,1.48,1.55,58.74%
2012-03-31,2.63亿,-62.68%,2.57亿,-62.30%,62.38亿,-7.82%,0.1910,17.04,4.38,11.20,-1.25,4.35%,9.26%,1.47%,1.45%,68.44,1.62,55.66,12.79,1.74,1.44,1.44,1.63,59.85%
2011-12-31,22.52亿,-13.65%,20.81亿,-16.50%,286.99亿,-3.87%,1.6300,16.80,4.38,10.95,-2.29,8.12%,20.73%,13.33%,12.65%,52.44,7.99,45.06,7.38,1.71,1.41,1.41,1.70,60.83%
2011-09-30,18.39亿,-9.10%,17.68亿,-9.36%,208.83亿,-0.38%,1.3340,16.41,4.38,10.59,-1.77,9.08%,20.08%,10.97%,10.57%,42.30,7.84,34.42,7.88,1.62,1.36,1.36,1.80,62.33%
2011-06-30,12.82亿,2.73%,12.12亿,-1.41%,144.45亿,10.79%,0.9300,25.41,7.61,16.10,-3.03,9.16%,21.15%,7.73%,7.62%,37.88,5.82,30.95,6.93,1.49,1.25,1.25,1.88,63.29%
2011-03-31,7.04亿,1.59%,6.81亿,-0.45%,67.67亿,20.14%,0.6640,25.14,7.61,15.83,-1.04,10.70%,17.33%,4.32%,4.23%,39.66,2.71,33.17,6.49,1.39,1.18,1.18,2.01,64.79%
2010-12-31,26.09亿,4.32%,24.93亿,8.36%,298.55亿,18.30%,2.4600,24.07,7.61,14.77,11.81,8.95%,19.85%,17.45%,16.35%,43.32,9.25,38.93,4.38,1.31,1.12,1.12,2.13,66.03%
2010-09-30,20.23亿,2.93%,19.51亿,-0.15%,209.63亿,10.64%,1.9080,23.22,7.64,13.95,9.72,9.91%,17.24%,13.57%,13.15%,52.98,5.60,48.21,4.77,1.26,1.05,1.05,2.22,66.96%
2010-06-30,12.48亿,3.98%,12.30亿,3.49%,130.38亿,3.86%,1.8840,22.05,7.64,12.78,6.80,9.87%,18.01%,8.60%,8.54%,60.24,3.26,55.22,5.01,1.35,1.11,1.11,2.26,67.23%
2010-03-31,6.93亿,11.25%,6.84亿,11.15%,56.32亿,3.18%,1.0460,22.01,7.64,12.74,2.71,12.52%,18.80%,4.87%,4.75%,68.21,1.46,61.48,6.74,1.33,1.07,1.07,2.10,65.68%
2009-12-31,25.01亿,-39.88%,23.00亿,-44.13%,252.38亿,-8.74%,3.7700,20.97,7.64,11.70,5.42,10.17%,14.54%,19.30%,18.00%,75.05,5.20,69.24,5.81,1.25,0.97,0.97,1.99,64.37%
2009-09-30,19.65亿,-37.68%,19.54亿,-38.07%,189.46亿,3.46%,2.9660,20.16,7.64,11.04,3.68,10.65%,14.72%,0.0000%,14.73%,77.80,3.85,70.19,7.61,1.25,0.93,0.93,2.06,65.55%
2009-06-30,12.00亿,-38.42%,11.88亿,-39.14%,125.53亿,17.40%,1.8110,19.00,7.64,9.88,3.34,9.60%,13.98%,9.51%,9.53%,82.18,2.42,74.53,7.66,1.24,0.90,0.90,2.22,67.15%
2009-03-31,6.23亿,-36.30%,6.15亿,-36.97%,54.59亿,22.12%,0.9410,19.12,7.62,10.01,1.15,11.67%,16.02%,0.0000%,4.92%,108.48,0.90,100.21,8.27,1.20,0.78,0.78,2.18,66.96%
2008-12-31,41.60亿,48.63%,41.17亿,242.55%,276.56亿,47.98%,6.2800,18.18,7.62,9.07,3.96,15.40%,21.02%,38.22%,34.54%,68.98,5.74,62.68,6.30,1.15,0.77,0.77,2.66,71.10%
2008-09-30,31.53亿,48.64%,31.55亿,544.02%,183.89亿,41.89%,4.7590,16.66,7.63,7.64,2.15,17.47%,23.07%,0.0000%,28.56%,81.66,3.56,75.91,5.75,1.10,0.73,0.73,3.36,75.60%
2008-06-30,19.49亿,80.61%,19.52亿,880.73%,107.49亿,39.68%,2.9410,14.87,7.65,5.83,0.02,18.33%,24.14%,18.46%,19.78%,82.51,2.38,75.65,6.87,1.13,0.76,0.76,3.39,75.72%
2008-03-31,9.78亿,134.50%,9.76亿,868.97%,44.70亿,16.37%,1.4770,15.61,8.67,5.55,0.62,24.70%,29.72%,False,9.52%,94.19,1.04,86.53,7.66,1.36,1.01,1.01,2.41,70.49%
2007-12-31,27.99亿,129.79%,12.02亿,363.42%,186.89亿,52.25%,5.3000,14.13,8.67,4.06,7.85,19.76%,27.84%,50.54%,31.17%,68.31,5.84,61.61,6.70,1.29,0.98,0.98,2.25,68.95%
2007-09-30,21.21亿,191.46%,4.90亿,239.20%,129.60亿,72.52%,4.3940,12.91,9.01,2.46,5.28,21.15%,27.96%,False,24.89%,66.62,4.43,60.88,5.73,1.25,1.02,0.94,2.57,71.81%
2007-06-30,10.79亿,911.54%,1.99亿,88.06%,76.96亿,29.86%,2.2670,5.29,2.17,1.84,1.28,14.79%,23.17%,14.96%,14.36%,259.11,0.75,239.49,19.62,1.41,0.91,0.91,1.75,63.01%
2007-03-31,4.17亿,606.13%,1.01亿,71.43%,34.23亿,33.58%,0.8770,5.11,2.17,1.67,0.22,14.42%,22.93%,False,7.52%,242.68,0.40,222.94,19.74,1.48,0.99,0.99,1.54,60.02%
2006-12-31,12.18亿,798.44%,2.59亿,97.73%,117.42亿,724.96%,2.6300,4.69,10.87,1.25,1.68,13.22%,20.80%,28.80%,21.72%,54.30,7.27,49.49,4.81,1.13,0.81,0.81,4.54,78.43%
2006-09-30,7.28亿,766.42%,1.44亿,77.54%,75.15亿,633.38%,1.5290,4.22,2.17,0.88,12.26,13.09%,21.03%,False,13.06%,32.65,9.63,28.03,4.62,1.33,0.81,0.91,1.63,62.04%
2006-06-30,1.07亿,101.00%,1.06亿,100.58%,10.36亿,50.34%,0.4420,3.41,1.22,0.80,0.27,10.29%,17.61%,13.76%,12.87%,150.44,1.41,127.80,22.64,1.29,0.74,0.84,2.01,66.82%
2006-03-31,5908.08万,148.49%,5877.86万,150.80%,5.23亿,49.52%,0.2400,3.21,1.22,0.60,-0.10,11.29%,18.69%,False,7.58%,141.29,0.76,118.91,22.39,1.27,0.75,0.87,2.02,66.89%
2005-12-31,1.36亿,64.11%,1.31亿,88.64%,14.23亿,23.58%,0.5613,2.97,1.22,0.36,1.44,9.52%,18.06%,20.48%,18.93%,158.81,2.73,131.74,27.06,1.24,0.72,0.80,2.10,67.79%
2005-09-30,8400.99万,88.55%,8135.00万,84.60%,10.25亿,19.12%,False,2.74,1.23,0.44,1.17,8.20%,15.21%,False,12.68%,139.74,2.34,115.26,24.49,1.22,0.74,0.84,2.12,68.00%
2005-06-30,5307.01万,117.47%,5277.91万,122.46%,6.89亿,37.38%,0.2200,2.61,1.23,0.32,0.79,7.70%,14.31%,8.45%,8.41%,123.56,1.79,100.71,22.85,1.21,0.77,0.89,2.00,66.65%
2005-03-31,2377.60万,226.42%,2343.60万,274.75%,3.50亿,69.32%,False,2.61,1.22,0.19,0.17,6.79%,14.97%,False,3.77%,122.81,0.94,95.90,26.91,1.27,0.80,0.92,1.70,62.92%
2004-12-31,8259.82万,90.04%,6953.10万,119.70%,11.52亿,20.25%,0.3280,2.51,1.22,0.22,1.82,7.17%,15.21%,14.03%,13.08%,134.94,3.62,99.32,35.62,1.24,0.78,0.91,1.72,63.18%
2004-09-30,4455.57万,474.00%,4406.74万,558.03%,8.60亿,46.88%,False,2.37,1.22,0.13,1.04,5.18%,11.90%,False,7.80%,129.14,3.08,87.56,41.58,1.24,0.77,0.99,1.57,61.08%
2004-06-30,2440.38万,535.57%,2372.50万,812.05%,5.02亿,31.78%,False,2.27,1.22,0.03,0.66,4.86%,12.15%,False,4.46%,160.07,1.71,105.33,54.74,1.22,0.75,1.01,1.60,61.59%
2004-03-31,728.40万,171.43%,625.38万,False,2.07亿,17.02%,False,2.20,1.22,-0.04,0.31,3.52%,10.53%,False,1.37%,186.10,0.72,125.33,60.77,1.24,0.74,0.99,1.56,60.92%
2003-12-31,4346.27万,378.00%,3164.77万,180.08%,9.58亿,10.56%,0.1670,2.17,1.22,-0.07,0.83,4.22%,11.40%,8.06%,7.73%,156.54,3.70,97.39,59.15,1.21,0.71,0.99,1.34,57.23%
2003-09-30,776.23万,46.98%,669.69万,29.64%,5.86亿,2.20%,False,2.03,1.22,-0.21,0.38,1.33%,9.47%,False,1.59%,207.79,2.05,131.96,75.83,1.13,0.58,0.85,1.44,59.00%
2003-06-30,383.97万,28.00%,260.13万,-6.26%,3.81亿,-1.97%,0.0160,2.01,1.22,-0.22,0.22,1.01%,9.24%,0.79%,0.79%,198.48,1.46,123.58,74.91,1.15,0.63,0.89,1.36,57.63%
2003-03-31,268.35万,138.75%,False,False,1.77亿,-7.90%,False,2.00,1.21,-0.23,0.13,1.52%,9.76%,False,0.55%,208.03,0.70,128.59,79.44,1.11,0.61,0.85,1.28,56.23%
2002-12-31,909.25万,-25.07%,1129.96万,41.79%,8.66亿,8.24%,0.0380,1.99,1.21,-0.24,0.26,1.05%,11.80%,1.92%,1.89%,191.47,3.28,109.82,81.65,1.10,0.65,0.95,1.35,57.49%
2002-09-30,528.12万,17.79%,516.58万,26.98%,5.73亿,10.14%,False,1.98,1.21,-0.25,False,0.92%,11.52%,False,1.11%,249.50,1.89,142.93,106.57,1.13,0.68,1.02,1.67,62.56%
2002-06-30,299.97万,-6.82%,277.50万,8.89%,3.88亿,24.31%,False,1.96,1.21,-0.26,-0.02,0.77%,10.10%,False,0.63%,231.51,1.37,131.09,100.42,1.12,0.67,1.01,1.59,61.35%
2002-03-31,112.40万,False,False,False,1.92亿,False,False,1.95,1.21,-0.27,False,0.59%,10.03%,False,0.24%,234.31,0.72,124.76,109.56,1.11,0.69,1.08,1.64,62.06%
2001-12-31,1213.44万,125.09%,796.91万,115.80%,8.00亿,10.72%,0.0500,1.95,1.21,-0.28,0.68,1.52%,11.18%,2.61%,2.58%,201.37,3.45,104.27,97.10,1.09,0.72,1.06,1.67,62.50%
2001-09-30,448.35万,False,406.82万,False,5.20亿,False,False,1.92,1.21,-0.31,False,0.86%,10.81%,False,0.95%,267.94,2.16,124.98,142.96,1.08,0.68,1.02,1.76,63.79%
2001-06-30,321.92万,115.58%,254.85万,110.23%,3.12亿,58.38%,0.0130,1.91,1.21,-0.31,0.33,1.03%,12.24%,0.70%,0.70%,291.00,1.30,138.06,152.94,1.08,0.70,1.06,1.75,63.66%
2000-12-31,-4835.97万,-65.66%,-5042.23万,-74.65%,7.23亿,31.98%,-0.1930,1.91,1.21,-0.32,0.58,-6.46%,9.34%,-9.63%,-10.11%,95.58,3.77,95.58,False,1.07,0.81,0.85,1.76,63.77%
2000-06-30,-2066.26万,-2666.23%,-2491.46万,False,1.97亿,5.21%,False,2.02,1.21,-0.21,-0.09,-10.47%,1.96%,False,-4.24%,197.24,0.91,197.24,False,1.18,0.77,0.83,1.42,58.75%
1999-12-31,-2919.20万,-208.47%,-2887.00万,False,5.48亿,-23.84%,-0.1210,2.10,1.21,-0.12,0.11,-5.33%,8.80%,False,-5.75%,133.55,2.70,133.55,False,1.24,0.95,0.97,1.37,57.74%
1999-06-30,80.52万,-93.46%,False,False,1.87亿,-11.05%,False,2.34,1.22,0.07,False,0.33%,17.34%,False,0.11%,254.74,0.71,254.74,False,1.57,1.02,1.02,1.01,50.22%
1998-12-31,2691.29万,-40.61%,False,False,7.19亿,-11.64%,0.2400,2.57,1.35,0.17,-0.42,6.78%,15.78%,11.50%,8.66%,276.56,2.75,130.69,145.87,1.54,1.16,1.10,1.10,52.46%
1998-06-30,1230.75万,False,False,False,2.11亿,False,False,2.40,1.35,0.05,False,5.84%,20.59%,False,2.33%,474.94,0.56,319.66,155.28,1.57,0.86,0.79,1.05,51.13%
1997-12-31,4531.35万,9.25%,False,False,8.14亿,52.74%,False,1.33,False,0.18,False,5.57%,13.80%,False,22.86%,197.82,2.51,143.62,54.20,1.20,0.54,0.43,1.96,66.18%
1996-12-31,4147.87万,50.00%,False,False,5.33亿,14.17%,False,1.14,False,False,False,7.79%,15.96%,False,24.23%,257.93,1.83,196.85,61.07,1.15,0.30,0.24,2.35,70.12%
1995-12-31,2765.33万,False,False,False,4.67亿,False,False,1.00,False,False,False,5.93%,12.58%,False,20.06%,231.76,2.31,155.51,76.25,1.12,0.51,0.42,2.18,68.56%
